SITE CODE= E4EìåãûêÁë„ìcãÊëÂéËí¨        ,38.1033,142.8600, 24,9.0,40613.6154873, 54.13, 94.51
 LAT.=   35.6890
 LON.=  139.7559
 SAMPLING RATE= 100Hz 
 UNIT  = gal(cm/s/s) 
INITIAL TIME = 2011 03 11 14 47 10
 NS,EW,UD
5.069,-3.102,0.380
5.407,-0.020,1.855
5.064,2.799,2.901
4.081,4.875,3.373
2.690,5.904,3.304
1.168,5.865,2.877
-0.265,4.992,2.219
-1.444,3.672,1.345
-2.191,2.310,0.382
-2.310,1.214,-0.271
-1.693,0.515,-0.188
-0.458,0.131,0.631
1.044,-0.165,1.662
2.391,-0.597,2.281
3.293,-1.225,2.251
3.669,-1.887,1.779
3.578,-2.279,1.200
3.083,-2.133,0.735
2.192,-1.386,0.491
0.876,-0.271,0.481
-0.874,0.714,0.540
-2.995,1.007,0.367
-5.269,0.295,-0.166
-7.288,-1.231,-0.748
-8.542,-2.913,-0.816
-8.639,-3.995,-0.121
-7.522,-4.082,0.970
-5.507,-3.322,1.792
-3.117,-2.182,1.948
-0.857,-1.068,1.477
0.921,-0.109,0.583
2.042,0.777,-0.627
2.512,1.747,-2.033
2.525,2.950,-3.299
2.428,4.478,-3.984
2.581,6.243,-3.899
3.182,7.888,-3.285
4.166,8.905,-2.604
5.206,8.959,-2.199
5.844,8.103,-2.151
5.679,6.681,-2.353
4.575,5.026,-2.612
2.761,3.321,-2.725
0.736,1.727,-2.573
-0.990,0.507,-2.218
-2.154,-0.121,-1.852
-2.784,-0.262,-1.619
-3.054,-0.404,-1.519
-3.086,-1.084,-1.522
-2.874,-2.481,-1.688
-2.318,-4.277,-2.065
-1.324,-5.854,-2.456
0.091,-6.617,-2.425
1.710,-6.213,-1.652
3.098,-4.665,-0.301
3.744,-2.378,1.038
3.333,0.029,1.794
1.951,2.076,1.794
0.047,3.686,1.265
-1.839,5.105,0.570
-3.354,6.542,-0.015
-4.390,7.876,-0.349
-4.962,8.711,-0.429
-5.069,8.627,-0.413
-4.693,7.349,-0.533
-3.886,4.769,-0.899
-2.804,1.007,-1.345
-1.634,-3.422,-1.545
-0.507,-7.576,-1.312
0.500,-10.393,-0.773
1.274,-11.227,-0.227
1.628,-10.184,0.124
1.387,-8.026,0.292
0.558,-5.729,0.372
-0.596,-4.046,0.378
-1.656,-3.263,0.264
-2.240,-3.174,0.069
-2.145,-3.265,-0.012
-1.370,-3.023,0.239
-0.071,-2.226,0.861
1.457,-1.008,1.627
2.801,0.307,2.176
3.500,1.439,2.243
3.203,2.200,1.804
1.826,2.441,1.047
-0.375,2.057,0.242
-2.876,1.117,-0.381
-5.040,-0.060,-0.663
-6.295,-1.062,-0.516
-6.313,-1.661,0.022
-5.123,-1.933,0.736
-3.106,-2.078,1.275
-0.826,-2.129,1.348
1.222,-1.835,0.928
2.799,-0.821,0.268
3.930,1.121,-0.323
4.774,3.844,-0.720
5.480,6.857,-1.016
6.134,9.517,-1.331
6.767,11.280,-1.647
7.368,11.889,-1.853
7.875,11.405,-1.925
8.184,10.103,-1.977
8.188,8.335,-2.104
7.836,6.455,-2.232
7.151,4.784,-2.182
6.211,3.566,-1.920
5.106,2.897,-1.675
3.911,2.717,-1.751
2.676,2.887,-2.206
1.436,3.278,-2.750
0.232,3.738,-2.973
-0.857,4.037,-2.667
-1.723,3.901,-1.933
-2.277,3.172,-1.043
-2.531,1.906,-0.266
-2.607,0.248,0.218
-2.655,-1.771,0.340
-2.707,-4.243,0.196
-2.590,-7.089,0.057
-1.993,-9.821,0.213
-0.655,-11.677,0.738
1.437,-12.096,1.394
3.978,-11.127,1.831
6.444,-9.366,1.875
8.277,-7.550,1.635
9.061,-6.151,1.323
8.624,-5.267,1.031
7.076,-4.760,0.702
4.798,-4.435,0.302
2.346,-4.149,-0.053
0.270,-3.839,-0.160
-1.113,-3.494,0.100
-1.841,-3.103,0.655
-2.222,-2.635,1.288
-2.605,-2.090,1.774
-3.149,-1.572,2.001
-3.758,-1.228,2.025
-4.165,-1.077,2.031
-4.082,-0.887,2.227
-3.311,-0.311,2.696
-1.821,0.811,3.300
0.198,2.247,3.761
2.354,3.490,3.845
4.169,4.087,3.507
5.285,3.882,2.859
5.607,3.047,2.024
5.277,1.952,1.043
4.522,1.007,-0.069
3.519,0.501,-1.231
2.377,0.447,-2.271
1.220,0.585,-3.015
0.214,0.603,-3.352
-0.506,0.445,-3.226
-0.961,0.386,-2.611
-1.353,0.740,-1.526
-1.963,1.507,-0.063
-2.973,2.387,1.629
-4.351,3.129,3.393
-5.879,3.820,5.021
-7.292,4.726,6.184
-8.409,5.896,6.455
-9.167,7.014,5.541
-9.554,7.697,3.541
-9.517,7.886,0.961
-8.948,7.850,-1.572
-7.763,7.824,-3.629
-5.999,7.717,-5.041
-3.855,7.189,-5.731
-1.639,5.971,-5.598
0.354,4.059,-4.604
1.924,1.690,-2.925
2.991,-0.759,-0.937
3.538,-2.836,0.948
3.564,-4.118,2.396
3.060,-4.443,3.107
2.060,-4.092,2.777
0.705,-3.673,1.242
-0.719,-3.701,-1.263
-1.806,-4.195,-4.033
-2.114,-4.650,-6.184
-1.301,-4.391,-7.138
0.714,-3.025,-6.886
3.657,-0.673,-5.850
6.923,2.125,-4.481
9.772,4.722,-2.985
11.587,6.672,-1.362
12.033,7.843,0.352
11.051,8.280,1.919
8.751,7.963,2.986
5.362,6.758,3.319
1.252,4.627,2.947
-3.056,1.916,2.091
-6.999,-0.652,0.994
-10.125,-2.347,-0.158
-12.202,-2.845,-1.215
-13.174,-2.338,-2.031
-13.073,-1.265,-2.523
-11.981,-0.001,-2.731
-10.075,1.255,-2.749
-7.643,2.364,-2.581
-5.016,3.141,-2.113
-2.458,3.364,-1.292
-0.123,2.851,-0.303
1.889,1.508,0.479
3.473,-0.659,0.779
4.521,-3.525,0.619
4.995,-6.816,0.219
4.991,-10.105,-0.251
4.703,-12.846,-0.761
4.321,-14.475,-1.243
3.927,-14.578,-1.447
3.470,-13.054,-1.077
2.840,-10.160,-0.110
1.963,-6.365,1.105
0.862,-2.118,2.131
-0.370,2.208,2.825
-1.627,6.161,3.397
-2.796,9.072,4.075
-3.735,10.261,4.774
-4.271,9.500,5.129
-4.285,7.255,4.862
-3.785,4.420,4.056
-2.883,1.727,3.063
-1.680,-0.583,2.183
-0.220,-2.554,1.502
1.396,-4.087,0.997
2.845,-4.810,0.676
3.598,-4.399,0.542
3.202,-2.952,0.477
1.604,-0.985,0.287
-0.769,0.935,-0.053
-3.229,2.548,-0.305
-5.148,3.893,-0.218
-6.126,5.045,0.151
-5.998,5.897,0.490
-4.810,6.207,0.645
-2.828,5.799,0.884
-0.520,4.700,1.590
1.570,3.086,2.697
3.013,1.165,3.572
3.622,-0.881,3.574
3.457,-2.854,2.672
2.757,-4.494,1.459
1.846,-5.516,0.571
1.055,-5.681,0.203
0.630,-4.852,0.175
0.668,-3.024,0.299
1.118,-0.380,0.536
1.865,2.669,0.853
2.820,5.542,1.107
3.940,7.705,1.183
5.159,8.918,1.134
6.310,9.293,1.105
7.108,9.087,1.107
7.231,8.410,0.994
6.450,7.138,0.665
4.769,5.118,0.241
2.461,2.448,-0.032
-0.001,-0.467,-0.043
-2.105,-3.108,0.097
-3.439,-5.087,0.192
-3.724,-6.236,0.152
-2.765,-6.555,0.035
-0.451,-6.123,-0.054
3.137,-5.051,-0.046
7.565,-3.459,0.095
12.018,-1.462,0.411
15.538,0.798,0.939
17.388,3.070,1.643
17.318,5.014,2.364
15.548,6.366,2.867
12.537,7.129,3.002
8.736,7.532,2.842
4.464,7.769,2.602
-0.069,7.760,2.375
-4.667,7.233,1.957
-9.015,6.045,1.034
-12.624,4.406,-0.397
-14.904,2.808,-1.856
-15.411,1.766,-2.704
-14.101,1.631,-2.676
-11.387,2.493,-2.045
-7.960,4.095,-1.294
-4.488,5.753,-0.727
-1.463,6.498,-0.427
0.795,5.510,-0.466
2.081,2.631,-0.927
2.334,-1.494,-1.674
1.719,-5.774,-2.259
0.630,-9.254,-2.235
-0.442,-11.490,-1.596
-1.089,-12.523,-0.822
-1.107,-12.589,-0.430
-0.522,-11.848,-0.519
0.464,-10.311,-0.771
1.557,-7.943,-0.837
2.469,-4.837,-0.640
2.989,-1.323,-0.339
3.000,2.052,-0.117
2.462,4.662,-0.063
1.391,5.993,-0.197
-0.164,5.829,-0.517
-2.163,4.342,-0.986
-4.615,2.061,-1.540
-7.521,-0.336,-2.137
-10.712,-2.299,-2.782
-13.706,-3.602,-3.469
-15.823,-4.303,-4.118
-16.509,-4.528,-4.613
-15.646,-4.270,-4.913
-13.541,-3.393,-5.095
-10.650,-1.807,-5.233
-7.310,0.355,-5.249
-3.730,2.735,-4.936
-0.173,4.902,-4.187
2.937,6.533,-3.188
5.122,7.462,-2.337
6.069,7.588,-1.916
5.757,6.752,-1.829
4.429,4.744,-1.707
2.479,1.533,-1.273
0.333,-2.486,-0.582
-1.674,-6.487,0.116
-3.405,-9.570,0.695
-4.958,-11.224,1.260
-6.565,-11.478,1.952
-8.377,-10.649,2.703
-10.298,-8.987,3.268
-11.991,-6.624,3.474
-13.058,-3.798,3.374
-13.246,-0.977,3.152
-12.539,1.360,2.964
-11.109,3.044,2.892
-9.232,4.215,2.974
-7.208,4.997,3.179
-5.320,5.258,3.356
-3.750,4.801,3.329
-2.519,3.731,3.091
-1.504,2.514,2.848
-0.559,1.590,2.783
0.374,0.997,2.801
1.279,0.432,2.613
2.161,-0.349,2.081
3.057,-1.310,1.375
3.922,-2.288,0.720
4.542,-3.220,0.073
4.642,-4.075,-0.799
4.148,-4.605,-1.888
3.310,-4.340,-2.766
2.541,-2.977,-2.960
2.103,-0.777,-2.519
1.970,1.486,-2.067
1.967,3.018,-2.236
1.985,3.459,-3.060
2.018,2.953,-3.958
2.046,1.912,-4.287
1.968,0.767,-3.869
1.692,-0.152,-3.032
1.270,-0.691,-2.249
0.897,-0.946,-1.768
0.757,-1.204,-1.517
0.912,-1.720,-1.265
1.322,-2.458,-0.835
1.930,-3.093,-0.229
2.691,-3.276,0.400
3.503,-2.926,0.868
4.177,-2.273,1.093
4.488,-1.666,1.130
4.279,-1.329,1.107
3.519,-1.282,1.129
2.301,-1.382,1.243
0.819,-1.409,1.483
-0.641,-1.147,1.880
-1.731,-0.462,2.429
-2.111,0.630,3.025
-1.582,1.974,3.471
-0.180,3.361,3.600
1.804,4.628,3.393
3.928,5.677,3.003
5.742,6.413,2.615
6.928,6.702,2.262
7.362,6.401,1.805
7.111,5.478,1.129
6.375,4.115,0.388
5.412,2.703,0.012
4.443,1.694,0.360
3.583,1.352,1.338
2.836,1.579,2.368
2.169,1.939,2.797
1.576,1.919,2.387
1.063,1.242,1.421
0.572,0.022,0.370
-0.041,-1.363,-0.480
-0.903,-2.555,-1.101
-1.958,-3.429,-1.516
-2.934,-4.092,-1.674
-3.502,-4.729,-1.537
-3.509,-5.434,-1.214
-3.050,-6.175,-0.902
-2.357,-6.859,-0.678
-1.633,-7.411,-0.419
-1.003,-7.782,0.046
-0.566,-7.905,0.715
-0.442,-7.689,1.395
-0.729,-7.097,1.885
-1.440,-6.231,2.131
-2.488,-5.313,2.203
-3.718,-4.537,2.177
-4.931,-3.940,2.052
-5.882,-3.417,1.784
-6.323,-2.886,1.331
-6.092,-2.396,0.686
-5.212,-2.048,-0.075
-3.899,-1.844,-0.757
-2.489,-1.653,-1.098
-1.337,-1.348,-0.944
-0.720,-0.968,-0.390
-0.730,-0.653,0.276
-1.204,-0.444,0.782
-1.765,-0.153,1.024
-2.011,0.508,1.028
-1.733,1.673,0.821
-0.974,3.198,0.389
0.075,4.784,-0.260
1.236,6.163,-1.076
2.378,7.173,-2.002
3.369,7.709,-2.961
4.070,7.689,-3.730
4.427,7.131,-3.907
4.521,6.213,-3.149
4.503,5.213,-1.542
4.438,4.313,0.306
4.254,3.453,1.661
3.840,2.357,2.183
3.158,0.723,2.080
2.244,-1.538,1.782
1.118,-4.178,1.523
-0.243,-6.685,1.259
-1.816,-8.545,0.904
-3.422,-9.515,0.538
-4.747,-9.676,0.357
-5.503,-9.192,0.489
-5.600,-8.014,0.858
-5.184,-5.871,1.174
-4.543,-2.615,1.043
-3.945,1.429,0.164
-3.508,5.508,-1.414
-3.167,8.900,-3.193
-2.754,11.339,-4.459
-2.164,12.980,-4.755
-1.490,14.013,-4.178
-1.020,14.353,-3.188
-1.045,13.749,-2.147
-1.619,12.141,-1.062
-2.446,9.847,0.194
-3.003,7.394,1.508
-2.842,5.207,2.467
-1.860,3.484,2.734
-0.384,2.301,2.427
1.027,1.735,2.065
1.895,1.830,2.098
2.088,2.474,2.516
1.841,3.390,2.931
1.589,4.287,3.044
1.708,5.011,2.965
2.326,5.542,3.035
3.271,5.869,3.351
4.162,5.909,3.546
4.583,5.521,3.108
4.271,4.576,1.918
3.209,2.978,0.426
1.564,0.701,-0.721
-0.455,-2.109,-1.211
-2.674,-5.059,-1.211
-4.898,-7.607,-1.062
-6.844,-9.350,-0.907
-8.171,-10.239,-0.627
-8.650,-10.510,-0.055
-8.269,-10.406,0.792
-7.214,-10.013,1.671
-5.738,-9.358,2.206
-4.069,-8.573,2.080
-2.389,-7.833,1.257
-0.814,-7.098,0.097
0.666,-6.003,-0.793
2.187,-4.108,-0.992
3.888,-1.317,-0.604
5.723,1.939,-0.160
7.417,4.941,-0.126
8.619,7.082,-0.514
9.117,8.108,-0.980
8.917,8.073,-1.256
8.126,7.183,-1.376
6.813,5.706,-1.493
4.983,3.954,-1.564
2.674,2.248,-1.350
0.041,0.841,-0.735
-2.667,-0.151,0.038
-5.201,-0.781,0.518
-7.391,-1.230,0.416
-9.133,-1.734,-0.182
-10.320,-2.476,-0.932
-10.794,-3.494,-1.525
-10.367,-4.648,-1.858
-8.898,-5.668,-2.001
-6.392,-6.214,-2.051
-3.076,-5.933,-2.019
0.600,-4.516,-1.838
4.059,-1.849,-1.485
6.787,1.795,-1.109
8.548,5.719,-1.033
9.461,9.043,-1.543
9.878,11.123,-2.607
10.122,11.809,-3.782
10.291,11.345,-4.441
10.264,10.037,-4.149
9.847,8.043,-2.900
8.907,5.464,-1.076
7.394,2.537,0.798
5.322,-0.319,2.326
2.800,-2.661,3.397
0.106,-4.198,4.150
-2.331,-4.810,4.750
-4.094,-4.485,5.139
-4.959,-3.342,5.019
-4.962,-1.720,4.141
-4.281,-0.146,2.645
-3.099,0.934,1.073
-1.550,1.472,0.015
0.220,1.878,-0.298
1.976,2.688,-0.037
3.388,4.097,0.478
4.091,5.755,1.006
3.799,6.953,1.379
2.424,7.061,1.425
0.153,5.836,1.021
-2.580,3.459,0.234
-5.254,0.364,-0.669
-7.438,-2.953,-1.400
-8.910,-6.043,-1.810
-9.632,-8.573,-1.886
-9.664,-10.362,-1.663
-9.099,-11.376,-1.213
-8.039,-11.646,-0.743
-6.630,-11.183,-0.589
-5.067,-9.989,-1.002
-3.540,-8.154,-1.905
-2.107,-5.903,-2.880
-0.589,-3.486,-3.437
1.367,-1.011,-3.341
3.999,1.582,-2.717
7.130,4.320,-1.874
10.151,6.956,-1.045
12.366,8.954,-0.288
13.440,9.773,0.411
13.536,9.215,0.966
13.042,7.542,1.148
12.202,5.300,0.740
10.990,2.979,-0.273
9.305,0.834,-1.637
7.186,-1.075,-2.972
4.828,-2.683,-3.977
2.423,-3.785,-4.552
0.034,-4.096,-4.739
-2.367,-3.444,-4.597
-4.800,-1.921,-4.143
-7.207,0.115,-3.412
-9.460,2.203,-2.528
-11.378,3.962,-1.673
-12.750,5.178,-0.960
-13.400,5.788,-0.355
-13.308,5.811,0.257
-12.657,5.325,0.926
-11.765,4.476,1.575
-10.895,3.488,2.088
-10.140,2.615,2.399
-9.471,2.019,2.477
-8.869,1.676,2.217
-8.396,1.421,1.459
-8.084,1.109,0.179
-7.779,0.783,-1.337
-7.140,0.658,-2.581
-5.855,0.936,-3.150
-3.907,1.599,-3.019
-1.639,2.369,-2.492
0.458,2.843,-1.909
2.045,2.678,-1.385
3.102,1.724,-0.790
3.854,0.086,0.046
4.576,-1.873,1.127
5.415,-3.672,2.186
6.332,-4.968,2.780
7.153,-5.786,2.533
7.710,-6.443,1.429
7.967,-7.130,-0.072
8.044,-7.530,-1.257
8.088,-6.886,-1.618
8.090,-4.577,-1.192
7.827,-0.738,-0.470
7.029,3.652,0.053
5.626,7.305,0.271
3.862,9.325,0.444
2.169,9.527,0.861
0.922,8.214,1.528
0.263,5.736,2.172
0.087,2.263,2.464
0.143,-2.093,2.201
0.162,-6.992,1.361
-0.022,-11.743,0.099
-0.413,-15.476,-1.256
-0.894,-17.494,-2.302
-1.348,-17.549,-2.795
-1.758,-15.877,-2.833
-2.167,-12.992,-2.704
-2.522,-9.443,-2.490
-2.595,-5.688,-1.879
-2.098,-2.097,-0.480
-0.961,1.038,1.642
0.485,3.519,3.824
1.599,5.204,5.258
1.730,5.891,5.556
0.537,5.267,4.867
-1.877,3.112,3.560
-5.053,-0.325,1.977
-8.407,-4.177,0.491
-11.466,-7.323,-0.426
-13.975,-9.066,-0.451
-15.822,-9.506,0.254
-16.855,-9.217,1.114
-16.788,-8.543,1.667
-15.338,-7.224,1.954
-12.509,-4.717,2.303
-8.743,-0.882,2.801
-4.741,3.658,3.101
-1.092,7.806,2.800
1.968,10.603,1.848
4.496,11.630,0.537
6.609,10.993,-0.837
8.365,9.086,-2.127
9.811,6.417,-3.156
11.052,3.551,-3.619
12.201,1.006,-3.338
13.261,-0.896,-2.585
14.102,-2.148,-2.003
14.551,-2.956,-2.079
14.478,-3.525,-2.715
13.824,-3.889,-3.376
12.597,-3.922,-3.619
10.911,-3.468,-3.432
8.992,-2.431,-3.093
7.096,-0.787,-2.794
5.364,1.426,-2.478
3.746,4.080,-1.991
2.094,6.927,-1.289
0.316,9.621,-0.491
-1.551,11.804,0.209
-3.368,13.159,0.624
-4.946,13.443,0.632
-6.068,12.540,0.239
-6.521,10.592,-0.376
-6.174,8.086,-0.950
-5.080,5.737,-1.327
-3.477,4.142,-1.573
-1.667,3.418,-1.865
0.140,3.118,-2.260
1.900,2.521,-2.590
3.677,1.106,-2.582
5.518,-1.172,-2.073
7.341,-3.948,-1.121
8.891,-6.750,0.031
9.803,-9.264,1.084
9.760,-11.382,1.761
8.680,-13.071,1.888
6.803,-14.252,1.434
4.583,-14.773,0.538
2.444,-14.479,-0.516
0.583,-13.319,-1.401
-1.042,-11.441,-1.903
-2.531,-9.219,-2.066
-3.857,-7.166,-2.178
-4.819,-5.700,-2.538
-5.138,-4.873,-3.138
-4.630,-4.283,-3.625
-3.376,-3.293,-3.627
-1.808,-1.449,-3.193
-0.636,1.206,-2.820
-0.582,4.157,-3.008
-2.031,6.744,-3.774
-4.813,8.540,-4.689
-8.295,9.508,-5.347
-11.661,9.896,-5.726
-14.165,10.030,-6.033
-15.206,10.168,-6.294
-14.324,10.495,-6.228
-11.294,11.149,-5.548
-6.306,12.201,-4.301
-0.063,13.563,-2.841
6.375,14.927,-1.538
11.938,15.840,-0.583
15.887,15.936,-0.016
17.986,15.163,0.203
18.452,13.857,0.222
17.735,12.531,0.288
16.271,11.531,0.574
14.309,10.790,1.012
11.906,9.882,1.373
9.063,8.332,1.539
5.845,5.943,1.601
2.429,2.904,1.664
-0.926,-0.315,1.677
-3.920,-3.162,1.604
-6.242,-5.137,1.701
-7.638,-5.899,2.431
-8.020,-5.396,3.933
-7.526,-3.963,5.681
-6.432,-2.264,6.826
-4.976,-1.038,6.931
-3.233,-0.786,6.277
-1.141,-1.598,5.413
1.379,-3.208,4.539
4.323,-5.177,3.448
7.565,-7.073,1.998
10.855,-8.595,0.437
13.816,-9.649,-0.825
15.980,-10.345,-1.639
16.902,-10.877,-2.167
16.301,-11.355,-2.567
14.155,-11.742,-2.773
10.707,-11.935,-2.659
6.410,-11.897,-2.301
1.862,-11.641,-1.938
-2.307,-11.119,-1.705
-5.599,-10.186,-1.505
-7.818,-8.743,-1.187
-9.116,-6.884,-0.781
-9.856,-4.813,-0.472
-10.374,-2.553,-0.377
-10.793,0.206,-0.415
-11.010,3.868,-0.415
-10.830,8.469,-0.296
-10.129,13.460,-0.132
-8.956,17.926,-0.065
-7.512,21.027,-0.198
-6.031,22.243,-0.546
-4.651,21.360,-1.029
-3.384,18.404,-1.520
-2.205,13.718,-1.908
-1.188,8.034,-2.141
-0.538,2.329,-2.207
-0.499,-2.530,-2.085
-1.202,-6.060,-1.757
-2.599,-8.139,-1.260
-4.473,-8.807,-0.685
-6.482,-8.131,-0.058
-8.216,-6.265,0.725
-9.296,-3.563,1.781
-9.527,-0.579,2.993
-8.972,2.082,3.971
-7.851,3.961,4.314
-6.330,4.858,3.940
-4.417,4.818,3.132
-2.089,3.999,2.272
0.489,2.538,1.575
2.905,0.534,1.078
4.675,-1.835,0.785
5.503,-4.207,0.730
5.375,-6.110,0.916
4.463,-7.213,1.305
2.982,-7.514,1.918
1.122,-7.259,2.858
-0.929,-6.673,4.127
-2.935,-5.777,5.428
-4.579,-4.474,6.250
-5.498,-2.758,6.248
-5.378,-0.808,5.508
-4.099,1.107,4.397
-1.815,2.781,3.162
1.108,4.109,1.760
4.273,5.051,0.090
7.381,5.607,-1.691
10.200,5.822,-3.211
12.452,5.759,-4.239
13.791,5.424,-4.906
13.963,4.719,-5.496
12.993,3.501,-6.041
11.216,1.715,-6.208
9.081,-0.494,-5.628
6.911,-2.743,-4.300
4.782,-4.477,-2.634
2.620,-5.150,-1.134
0.368,-4.486,-0.086
-1.885,-2.654,0.485
-3.914,-0.180,0.677
-5.434,2.384,0.600
-6.191,4.741,0.360
-6.022,6.804,0.036
-4.892,8.405,-0.361
-2.921,9.160,-0.818
-0.396,8.708,-1.155
2.285,7.081,-1.000
4.721,4.757,-0.071
6.633,2.330,1.474
7.946,0.117,3.053
8.783,-1.879,4.114
9.373,-3.724,4.583
9.928,-5.329,4.807
10.560,-6.510,5.088
11.246,-7.172,5.333
11.838,-7.386,5.207
12.080,-7.315,4.526
11.663,-7.116,3.442
10.322,-6.901,2.261
7.948,-6.720,1.192
4.637,-6.510,0.307
0.632,-6.100,-0.345
-3.789,-5.303,-0.675
-8.367,-4.068,-0.607
-12.796,-2.539,-0.177
-16.660,-0.989,0.444
-19.468,0.300,0.996
-20.833,1.128,1.220
-20.646,1.438,1.020
-19.122,1.354,0.564
-16.678,1.138,0.231
-13.758,1.027,0.330
-10.724,1.028,0.860
-7.866,0.897,1.536
-5.460,0.363,2.040
-3.794,-0.575,2.243
-3.102,-1.616,2.169
-3.432,-2.426,1.822
-4.546,-2.932,1.122
-5.967,-3.303,0.004
-7.167,-3.613,-1.453
-7.773,-3.601,-3.005
-7.663,-2.850,-4.350
-6.925,-1.233,-5.267
-5.774,0.881,-5.706
-4.495,2.897,-5.770
-3.364,4.469,-5.563
-2.542,5.646,-5.020
-2.002,6.607,-3.926
-1.611,7.354,-2.156
-1.321,7.752,0.073
-1.270,7.809,2.254
-1.670,7.750,3.923
-2.596,7.706,4.876
-3.894,7.409,5.058
-5.264,6.339,4.337
-6.371,4.223,2.596
-6.875,1.387,0.085
-6.435,-1.446,-2.456
-4.849,-3.668,-4.215
-2.231,-5.060,-4.892
0.968,-5.647,-4.774
4.219,-5.453,-4.261
7.204,-4.513,-3.434
9.850,-3.075,-2.175
12.095,-1.638,-0.607
13.670,-0.661,0.812
14.172,-0.268,1.670
13.348,-0.302,1.942
11.325,-0.687,1.853
8.583,-1.639,1.532
5.769,-3.429,0.967
3.498,-5.907,0.306
2.197,-8.342,-0.049
2.002,-9.797,0.176
2.719,-9.708,0.733
3.925,-8.127,1.026
5.179,-5.513,0.745
6.168,-2.401,0.187
6.706,0.715,-0.172
6.663,3.352,-0.286
5.967,5.124,-0.560
4.692,6.002,-1.249
3.102,6.395,-2.010
1.542,6.811,-2.196
0.272,7.406,-1.524
-0.617,7.874,-0.338
-1.156,7.823,0.777
-1.432,7.160,1.501
-1.581,6.049,1.825
-1.747,4.583,1.778
-1.951,2.703,1.316
-1.974,0.539,0.506
-1.435,-1.330,-0.349
-0.080,-2.167,-0.919
1.954,-1.718,-1.142
4.184,-0.510,-1.217
6.079,0.573,-1.287
7.352,0.959,-1.246
7.961,0.620,-0.942
7.943,-0.219,-0.461
7.304,-1.375,-0.058
6.092,-2.610,0.237
4.515,-3.404,0.798
2.889,-3.085,2.026
1.433,-1.298,3.769
0.115,1.677,5.217
-1.302,5.128,5.497
-3.061,8.367,4.410
-5.218,10.981,2.589
-7.570,12.730,0.941
-9.687,13.425,-0.047
-11.021,13.000,-0.501
-11.082,11.615,-0.784
-9.648,9.535,-1.043
-6.922,6.874,-1.133
-3.483,3.533,-0.877
-0.055,-0.539,-0.284
2.763,-5.075,0.479
4.631,-9.551,1.266
5.414,-13.507,2.010
5.081,-16.757,2.641
3.674,-19.269,3.017
1.354,-20.924,2.986
-1.566,-21.454,2.513
-4.706,-20.604,1.704
-7.724,-18.304,0.714
-10.369,-14.686,-0.368
-12.427,-10.044,-1.532
-13.665,-4.827,-2.774
-13.887,0.374,-4.019
-13.073,4.964,-5.106
-11.460,8.546,-5.851
-9.473,11.010,-6.138
-7.531,12.423,-5.990
-5.877,12.850,-5.551
-4.528,12.308,-4.986
-3.330,10.854,-4.370
-2.090,8.654,-3.677
-0.710,5.965,-2.889
0.716,3.061,-2.090
1.928,0.190,-1.439
2.666,-2.438,-1.026
2.893,-4.656,-0.790
2.879,-6.283,-0.549
3.061,-6.989,-0.130
3.779,-6.226,0.539
5.074,-3.464,1.392
6.681,1.329,2.218
8.162,7.348,2.711
9.088,13.169,2.641
9.169,17.452,2.079
8.345,19.566,1.450
6.793,19.643,1.248
4.837,18.117,1.608
2.783,15.300,2.170
0.797,11.331,2.437
-1.107,6.422,2.281
-2.997,1.003,2.062
-4.941,-4.368,2.187
-7.015,-9.159,2.627
-9.310,-12.882,2.910
-11.883,-15.091,2.600
-14.632,-15.498,1.728
-17.213,-14.182,0.714
-19.094,-11.586,-0.062
-19.755,-8.217,-0.542
-18.900,-4.315,-0.884
-16.564,0.090,-1.184
-13.053,4.764,-1.406
-8.820,8.932,-1.525
-4.351,11.491,-1.618
-0.135,11.648,-1.764
3.349,9.415,-1.883
5.689,5.520,-1.762
6.648,0.885,-1.244
6.260,-3.810,-0.361
4.846,-8.145,0.721
2.928,-11.724,1.847
1.073,-14.095,2.901
-0.250,-14.927,3.740
-0.770,-14.172,4.188
-0.419,-11.996,4.166
0.709,-8.565,3.793
2.449,-4.004,3.263
4.649,1.406,2.606
7.229,7.081,1.636
10.176,12.306,0.245
13.457,16.589,-1.277
16.883,19.813,-2.306
20.028,21.978,-2.390
22.300,22.876,-1.689
23.190,22.097,-0.866
22.510,19.375,-0.489
20.465,14.895,-0.569
17.496,9.247,-0.655
14.056,3.148,-0.355
10.497,-2.741,0.297
7.092,-7.862,0.929
4.087,-11.790,1.185
1.673,-14.352,0.974
-0.052,-15.661,0.477
-1.079,-15.924,0.029
-1.438,-15.211,-0.039
-1.192,-13.492,0.413
-0.487,-10.910,1.193
0.431,-7.936,1.854
1.330,-5.147,2.079
2.131,-2.862,2.042
2.931,-1.030,2.311
3.834,0.498,3.275
4.755,1.707,4.643
5.399,2.427,5.599
5.438,2.572,5.530
4.725,2.243,4.595
3.380,1.629,3.526
1.677,0.906,2.883
-0.138,0.275,2.567
-1.985,0.001,2.110
-3.944,0.271,1.322
-6.132,0.935,0.529
-8.549,1.495,0.126
-11.021,1.479,0.044
-13.271,0.889,-0.200
-15.048,0.268,-0.946
-16.180,0.271,-2.007
-16.541,1.114,-2.952
-15.986,2.381,-3.643
-14.366,3.377,-4.346
-11.610,3.654,-5.305
-7.796,3.272,-6.360
-3.190,2.596,-7.125
1.738,1.877,-7.468
