SITE CODE= 4B9ëÂçËéså√êÏéOì˙í¨          ,38.1033,142.8600, 24,9.0,40613.6154873, 26.93, 46.56
 LAT.=   38.5741
 LON.=  140.9561
 SAMPLING RATE= 100Hz 
 UNIT  = gal(cm/s/s) 
INITIAL TIME = 2011 03 11 14 46 30
 NS,EW,UD
3.695,-27.885,-14.465
12.443,-27.698,-13.266
20.698,-30.364,-6.175
30.474,-32.984,3.568
41.543,-34.972,16.561
50.805,-34.482,28.873
54.127,-28.045,33.473
44.032,-19.575,29.011
26.665,-10.271,21.369
11.290,-0.078,15.604
-3.506,7.498,12.096
-17.951,13.918,9.757
-27.174,17.907,7.232
-26.162,17.428,4.755
-17.093,15.374,3.545
-5.985,10.896,3.881
5.402,4.182,5.545
15.564,-3.493,5.475
21.882,-11.903,3.347
23.903,-19.918,5.633
22.481,-25.398,13.797
19.813,-25.651,21.170
16.860,-24.450,23.987
15.266,-24.818,23.073
17.928,-26.268,19.376
22.381,-31.896,15.030
25.609,-41.824,12.683
28.512,-53.618,15.152
31.358,-66.185,22.568
33.591,-75.112,27.618
35.495,-79.262,22.962
36.202,-82.873,10.849
36.815,-84.789,0.272
38.180,-85.513,-2.221
37.243,-87.635,4.754
33.571,-89.653,13.242
27.660,-92.723,10.395
21.111,-96.777,-4.689
15.592,-100.039,-21.430
10.919,-101.757,-25.759
7.978,-100.187,-15.561
6.334,-93.510,-3.571
6.741,-83.432,4.857
9.556,-72.573,8.829
13.935,-57.701,5.568
17.579,-41.796,-2.848
18.294,-29.631,-12.768
17.170,-18.716,-21.312
12.055,-11.838,-27.259
3.867,-7.875,-28.804
-3.717,-3.547,-22.955
-10.993,-1.405,-9.760
-16.888,2.562,4.691
-20.362,10.044,13.760
-20.853,16.435,19.654
-18.541,22.936,23.961
-15.081,31.167,24.788
-12.555,37.568,24.995
-12.510,41.320,24.813
-13.874,44.771,21.720
-16.888,47.301,17.291
-21.896,49.019,13.457
-27.092,51.278,8.161
-32.689,53.489,2.280
-39.213,55.651,3.609
-45.713,58.883,14.526
-51.943,64.499,29.459
-58.514,71.391,40.376
-63.772,77.434,41.003
-65.548,80.984,33.799
-65.379,79.968,23.043
-64.493,76.996,11.709
-63.439,72.291,5.302
-62.563,64.105,6.006
-60.532,56.804,12.341
-57.417,51.647,21.572
-53.730,49.261,30.173
-50.329,49.924,35.031
-48.451,50.788,35.659
-47.868,51.884,32.985
-48.314,50.159,25.847
-48.183,42.425,18.200
-44.700,30.440,16.266
-37.932,15.886,20.235
-29.196,0.626,28.184
-19.131,-14.416,35.185
-8.892,-28.643,36.163
-0.812,-41.101,30.750
3.234,-50.813,22.959
4.691,-55.709,19.233
3.730,-56.280,24.976
0.062,-52.991,40.838
-3.650,-44.748,56.832
-5.196,-33.323,63.320
-2.445,-20.752,57.639
4.706,-7.859,36.223
14.789,3.094,4.185
25.757,8.853,-21.871
36.275,11.131,-28.263
46.127,13.977,-13.270
50.063,16.496,14.496
46.036,19.477,41.270
38.295,24.535,54.270
27.725,30.578,49.735
16.645,38.992,29.718
8.698,49.422,-0.343
3.772,58.427,-29.412
2.994,65.766,-46.633
5.867,72.989,-43.454
8.805,79.515,-20.368
10.339,85.075,10.005
8.182,88.777,35.200
1.546,89.744,46.982
-7.384,90.953,45.161
-18.194,93.547,37.571
-29.757,97.924,27.434
-40.023,103.318,15.929
-46.841,104.275,9.570
-48.286,100.637,11.714
-45.425,92.298,18.823
-41.204,74.819,24.825
-36.078,52.110,22.793
-28.866,29.954,14.092
-22.182,9.766,8.824
-16.378,-2.912,13.299
-8.876,-3.354,25.032
-1.798,5.333,33.348
4.526,17.314,32.295
11.949,27.627,25.506
19.847,34.512,13.802
27.721,38.083,-2.900
34.679,34.904,-18.594
41.469,25.697,-21.929
51.209,17.321,-4.078
62.388,13.866,25.353
69.190,17.989,44.700
69.589,24.476,45.532
66.604,28.459,33.478
64.488,35.563,18.896
60.091,41.309,8.143
50.853,42.364,-4.620
44.783,42.756,-23.249
41.395,37.360,-43.134
38.275,29.928,-58.620
38.045,23.778,-63.300
36.183,13.380,-54.334
33.638,5.241,-36.150
30.975,0.992,-18.027
24.949,-3.053,-7.485
19.667,-4.290,-5.968
15.965,-5.765,-10.222
14.199,-8.677,-12.977
17.133,-12.664,-10.945
23.362,-20.625,-9.356
32.336,-30.851,-11.661
42.273,-41.748,-17.773
51.402,-53.270,-26.500
59.084,-63.723,-34.098
62.929,-72.377,-40.513
64.752,-78.223,-48.262
64.058,-81.485,-55.165
58.636,-83.375,-55.554
52.231,-81.489,-43.614
45.806,-76.119,-23.257
38.457,-68.444,-11.160
31.155,-59.954,-12.884
23.950,-56.292,-16.212
18.260,-53.789,-11.738
13.984,-49.438,-1.411
6.670,-47.339,1.580
-3.938,-45.895,-9.237
-14.629,-45.906,-21.232
-25.199,-43.838,-24.641
-34.904,-34.349,-23.657
-45.878,-23.886,-24.630
-59.014,-14.494,-25.502
-69.689,-3.956,-16.993
-77.882,6.573,3.334
-84.816,18.721,19.248
-90.866,30.607,15.298
-94.512,34.874,-0.745
-90.434,32.997,-11.757
-80.718,31.025,-5.413
-72.671,28.753,13.688
-66.269,27.308,28.291
-58.143,23.461,34.321
-49.396,17.438,29.197
-40.746,17.909,5.812
-36.451,18.123,-29.042
-37.129,13.498,-60.144
-33.884,8.847,-71.858
-29.770,1.673,-58.688
-26.963,-4.088,-33.661
-21.293,-8.073,-13.922
-16.289,-15.474,-6.067
-10.511,-20.908,-7.047
-5.219,-23.585,-13.766
-4.366,-26.921,-22.323
-4.521,-30.612,-27.609
-5.112,-35.742,-29.967
-4.188,-40.532,-29.548
-0.886,-44.128,-25.130
3.218,-47.987,-15.723
10.467,-50.899,0.499
17.655,-53.488,19.842
23.036,-55.307,36.221
28.761,-55.774,42.138
33.978,-56.723,31.238
40.223,-56.873,10.852
47.429,-57.291,-6.665
55.795,-57.589,-18.900
66.668,-55.722,-31.745
77.214,-55.257,-48.164
87.034,-56.038,-57.130
96.891,-56.161,-46.492
105.416,-52.029,-25.566
111.200,-42.525,-15.868
110.409,-34.784,-27.003
105.474,-26.288,-52.571
101.426,-14.530,-81.660
92.852,-5.309,-104.436
79.230,2.213,-109.830
66.946,7.361,-93.179
57.894,10.011,-62.313
50.935,14.743,-26.450
43.143,20.294,9.466
36.277,28.029,34.593
30.457,38.899,35.671
20.611,45.792,17.298
8.597,49.468,-3.971
-1.755,54.164,-22.912
-11.150,57.469,-41.839
-19.955,59.954,-57.529
-26.236,62.452,-65.059
-28.841,64.787,-64.302
-30.097,68.973,-58.355
-32.055,72.183,-46.441
-33.858,71.146,-23.838
-34.934,67.139,6.855
-35.439,62.179,36.401
-35.084,57.348,55.907
-33.716,53.093,54.576
-31.494,49.942,31.002
-29.092,47.959,0.145
-26.838,48.546,-22.943
-26.462,50.319,-32.363
-28.942,49.820,-32.166
-31.666,47.510,-31.072
-32.589,42.229,-30.798
-28.829,35.498,-27.829
-19.839,32.886,-21.262
-9.843,32.876,-15.307
0.239,32.329,-18.875
10.603,31.305,-33.162
15.803,27.963,-45.083
12.307,23.186,-42.611
3.725,19.660,-26.984
-8.227,14.149,-10.713
-21.434,5.413,-5.120
-30.468,-4.490,-7.591
-34.012,-15.754,-4.414
-33.030,-25.027,10.518
-29.577,-31.939,29.486
-25.163,-40.579,42.493
-17.863,-48.942,39.222
-7.910,-54.093,21.560
0.368,-55.874,6.891
4.645,-53.199,5.658
5.558,-48.431,19.689
2.854,-46.252,38.929
-1.277,-44.882,43.997
-3.157,-44.909,28.763
-0.888,-48.894,1.885
7.710,-51.623,-20.469
19.768,-53.665,-28.568
32.282,-55.570,-28.114
47.065,-54.353,-22.962
60.648,-55.384,-11.041
72.044,-55.766,5.348
81.857,-52.795,20.604
84.845,-51.786,31.276
83.672,-49.226,39.552
80.643,-45.862,49.254
73.727,-41.326,57.420
64.512,-32.718,57.497
52.516,-28.017,51.732
40.855,-26.554,50.199
32.500,-24.552,57.781
24.911,-23.054,62.223
17.581,-20.582,45.550
12.964,-24.369,15.258
13.954,-34.688,-6.911
18.807,-40.689,-14.344
21.220,-44.853,-12.501
18.789,-50.222,-8.522
15.661,-53.254,-2.094
11.732,-54.971,5.531
4.014,-52.810,2.808
-5.116,-49.346,-12.058
-14.264,-51.923,-26.604
-19.240,-55.400,-27.168
-17.691,-58.423,-10.370
-14.477,-62.060,11.630
-9.103,-64.185,28.527
-1.497,-70.068,41.911
5.673,-74.733,51.727
11.452,-73.823,48.796
12.698,-74.723,25.580
10.985,-76.778,-9.124
11.808,-79.477,-39.909
14.538,-82.558,-60.598
17.070,-84.793,-66.639
19.929,-91.521,-52.592
23.477,-99.488,-19.656
29.305,-102.849,22.632
34.804,-103.408,59.900
36.543,-100.769,83.683
35.159,-94.338,93.611
28.597,-81.005,89.600
18.649,-60.853,69.672
8.443,-43.457,35.593
-0.323,-30.760,-1.966
-4.431,-20.298,-25.516
-7.308,-13.416,-21.381
-10.776,-8.897,5.963
-14.762,-5.174,37.359
-22.725,-2.299,54.923
-31.823,0.743,56.393
-39.999,4.431,51.676
-48.887,9.675,42.505
-56.566,17.868,28.118
-62.702,21.852,10.409
-64.047,20.721,-12.958
-57.686,20.075,-39.762
-50.723,15.430,-63.652
-44.932,8.965,-75.036
-39.192,1.826,-63.474
-39.393,-6.033,-33.371
-43.938,-7.548,-3.834
-49.061,-7.558,9.025
-55.641,-7.580,9.734
-57.670,-3.180,17.034
-52.073,4.386,32.812
-43.809,15.464,39.267
-33.180,22.104,28.466
-19.737,18.758,8.935
-3.970,14.150,-5.665
9.905,8.197,-5.745
15.113,-0.451,5.941
16.595,-6.757,24.549
17.353,-13.089,44.497
14.745,-13.319,50.468
9.354,-8.733,35.230
0.500,-11.741,14.566
-6.479,-15.546,7.677
-9.982,-18.266,12.289
-15.521,-24.527,20.752
-22.195,-31.904,34.849
-26.768,-36.678,48.193
-28.723,-32.852,50.198
-32.299,-26.514,34.950
-36.811,-21.277,4.991
-37.566,-14.517,-21.260
-37.884,-10.412,-27.231
-38.830,-5.076,-11.098
-40.070,1.486,15.900
-42.926,6.439,38.000
-43.383,13.612,51.847
-41.718,20.144,57.396
-41.248,27.944,50.577
-42.023,34.835,31.994
-45.141,33.228,5.132
-47.427,30.029,-20.527
-47.126,26.407,-34.095
-46.547,23.513,-32.491
-43.257,27.308,-22.404
-37.240,30.953,-12.188
-29.400,32.983,4.506
-20.299,36.172,33.825
-13.234,40.717,68.371
-9.950,46.235,93.209
-10.530,47.248,95.528
-10.253,45.464,82.121
-7.002,45.012,64.758
-2.259,46.897,51.022
3.307,49.095,48.090
7.393,49.559,46.571
11.039,52.928,29.555
10.119,54.916,-8.004
3.092,52.487,-54.216
-3.522,51.034,-91.382
-11.525,50.821,-112.105
-20.873,52.908,-114.630
-28.728,54.099,-96.837
-33.552,53.305,-60.590
-31.350,56.165,-15.339
-24.782,59.035,26.090
-17.357,59.173,51.182
-7.517,57.915,50.158
3.742,51.439,24.845
14.075,41.689,-9.233
23.670,31.171,-33.296
31.563,19.302,-39.726
37.315,11.221,-33.244
42.865,4.373,-16.740
47.797,-3.204,7.239
52.903,-3.932,28.246
58.779,1.157,31.972
61.322,8.112,6.366
58.475,14.044,-43.018
49.817,16.145,-91.515
36.861,20.056,-121.218
23.645,26.091,-128.457
8.968,24.568,-107.461
-7.350,18.552,-57.405
-19.076,17.757,6.699
-27.251,17.584,62.799
-35.818,14.069,88.535
-37.283,9.591,79.814
-30.223,4.657,51.884
-21.414,4.871,20.416
-12.302,9.835,-3.343
-3.898,15.458,-18.293
4.011,25.048,-28.464
8.403,34.564,-36.543
6.594,42.093,-42.621
1.639,50.305,-37.910
-4.779,55.358,-15.136
-7.994,59.477,18.497
-5.472,64.830,40.361
0.379,68.449,27.475
10.787,70.412,-15.526
23.181,70.066,-63.408
34.339,70.202,-97.234
43.978,72.097,-104.859
47.032,70.120,-74.476
47.316,65.688,-5.604
48.561,61.662,77.539
42.665,55.814,139.869
31.561,47.834,153.544
21.076,38.893,108.428
11.179,32.705,27.440
3.221,29.289,-46.692
-3.048,27.667,-86.505
-7.284,31.961,-93.714
-9.713,37.309,-80.813
-14.338,37.861,-55.489
-21.084,37.750,-25.634
-27.940,37.802,-1.775
-37.768,35.866,2.493
-49.162,32.034,-10.724
-55.282,28.640,-21.482
-55.244,32.669,-18.967
-52.500,45.515,-5.391
-49.558,60.049,2.100
-45.566,73.301,-2.318
-40.813,78.763,0.097
-39.111,76.749,10.837
-41.913,75.621,16.975
-50.989,64.080,15.433
-58.131,45.355,15.290
-55.786,34.026,25.304
-51.091,26.558,36.973
-40.018,25.193,40.304
-22.334,24.188,33.236
-5.874,19.213,20.979
10.301,15.371,13.673
18.283,5.487,7.980
17.884,-9.306,1.720
15.934,-27.123,6.626
12.952,-46.130,22.911
15.824,-54.450,36.851
21.375,-58.291,41.295
27.275,-62.920,44.231
40.131,-60.933,53.607
52.650,-56.559,59.025
60.070,-51.887,47.892
62.862,-49.628,25.789
59.832,-51.732,3.746
55.121,-50.337,-14.699
46.195,-52.130,-19.393
32.475,-60.429,3.020
22.219,-65.689,44.222
14.426,-67.779,74.575
6.067,-66.816,65.802
3.102,-66.146,24.196
6.512,-67.319,-20.141
11.612,-61.463,-55.289
14.869,-52.446,-80.974
12.321,-49.875,-93.363
7.098,-49.070,-84.940
-0.111,-45.240,-57.259
-15.194,-38.375,-28.093
-34.698,-30.145,-5.209
-54.045,-26.230,12.994
-69.286,-21.218,24.370
-77.688,-11.451,29.511
-80.230,-4.032,29.791
-71.448,5.008,23.633
-55.654,15.760,6.231
-42.184,23.923,-18.182
-30.703,31.201,-37.015
-24.979,35.790,-47.001
-27.106,40.532,-51.607
-35.171,46.524,-52.541
-46.411,50.638,-41.923
-54.482,56.368,-15.159
-57.566,66.959,13.210
-56.551,78.472,28.421
-51.334,83.871,23.985
-41.867,82.571,2.524
-30.314,75.597,-25.179
-20.571,63.675,-51.556
-12.321,50.677,-70.586
-4.648,36.658,-78.796
3.482,25.157,-73.107
12.597,20.121,-54.845
20.840,19.280,-37.337
27.350,21.691,-30.007
30.413,23.238,-32.039
31.783,23.699,-35.525
34.015,26.767,-36.572
36.157,29.958,-40.467
38.911,30.983,-48.438
43.037,27.463,-61.163
49.230,19.602,-71.195
55.720,8.841,-66.117
60.161,-3.807,-47.560
62.074,-14.971,-20.241
59.382,-26.254,9.175
55.939,-34.270,30.567
53.845,-34.422,27.175
48.642,-31.157,-12.814
44.813,-26.783,-67.028
46.583,-24.586,-107.390
52.228,-22.205,-124.636
59.376,-17.478,-118.230
64.473,-16.664,-92.021
68.885,-14.529,-52.287
68.878,-8.385,-17.307
59.682,-2.105,0.041
46.277,6.547,5.573
31.785,16.737,1.873
17.167,28.121,-10.539
1.584,37.957,-26.995
-12.587,44.198,-44.950
-20.314,49.699,-63.827
-26.348,50.767,-79.715
-33.722,47.429,-79.783
-39.614,43.195,-57.176
-45.495,39.466,-19.348
-53.090,39.182,23.293
-62.240,39.974,60.114
-71.198,41.715,85.802
-77.207,45.236,92.457
-81.195,48.701,74.343
-83.895,47.969,48.099
-85.151,39.445,25.889
-85.945,33.931,8.239
-87.409,29.423,0.040
-90.485,19.751,-1.497
-91.649,15.513,1.788
-91.373,13.256,7.703
-87.995,16.222,8.902
-75.652,23.978,12.341
-61.451,25.591,23.502
-45.768,34.536,38.083
-29.243,43.553,54.256
-19.017,42.485,67.031
-8.484,44.489,73.068
-1.496,42.176,71.856
-0.118,35.941,61.662
3.007,30.483,42.138
3.872,18.309,13.845
5.668,7.509,-22.297
9.383,-2.030,-57.391
11.720,-15.970,-70.001
19.748,-26.256,-47.761
31.616,-33.882,1.311
40.141,-41.487,53.113
49.279,-45.529,78.071
58.445,-50.367,65.999
62.402,-55.109,25.357
64.598,-55.867,-21.264
62.014,-60.680,-45.846
55.205,-68.307,-44.027
52.268,-74.309,-22.943
47.808,-85.374,17.572
42.673,-92.848,71.003
38.638,-88.333,124.274
28.538,-79.571,156.351
17.536,-65.576,143.259
9.653,-51.811,91.282
6.268,-45.309,31.690
12.368,-34.677,-10.871
20.690,-21.995,-27.761
26.265,-13.524,-24.673
33.694,-6.851,-3.025
36.216,-5.012,38.915
31.482,3.751,85.326
20.689,20.642,111.205
-1.413,30.177,109.592
-18.415,38.478,98.221
-22.669,50.164,80.570
-23.512,62.064,43.512
-19.238,70.301,-5.674
-12.555,68.089,-48.061
-1.343,61.355,-63.709
8.957,50.691,-47.265
6.136,34.977,-23.244
-1.151,18.475,-9.717
-7.288,-6.423,0.730
-10.096,-25.997,17.669
-7.610,-25.884,35.124
-7.982,-24.287,33.821
-3.763,-24.029,6.916
11.727,-25.780,-27.424
25.825,-36.604,-41.540
38.279,-47.348,-18.143
47.901,-59.371,25.444
50.369,-72.329,57.050
53.962,-83.986,71.092
57.945,-95.700,70.334
63.529,-91.643,48.926
68.282,-75.856,10.164
65.225,-62.133,-29.563
64.875,-43.843,-57.713
64.558,-24.676,-72.554
55.800,-7.883,-65.027
43.864,8.614,-26.515
26.843,21.511,30.833
4.572,33.879,83.119
-20.650,43.194,102.304
-46.767,45.084,74.890
-61.119,41.238,17.591
-61.316,32.974,-38.467
-57.063,25.238,-63.289
-51.378,21.793,-55.611
-47.126,22.120,-42.230
-46.736,19.338,-40.121
-47.730,9.196,-56.584
-49.650,-0.666,-89.002
-58.484,-10.437,-122.245
-74.509,-21.288,-133.453
-89.587,-29.486,-96.477
-100.448,-37.523,-17.761
-104.100,-38.292,63.159
-98.732,-34.604,113.677
-84.681,-39.059,127.175
-62.230,-44.088,108.318
-38.079,-47.713,62.947
-20.744,-56.511,11.198
-13.237,-70.537,-32.388
-9.698,-85.776,-62.688
-6.609,-98.436,-71.548
-7.414,-109.882,-66.642
-9.624,-118.149,-47.339
-12.114,-123.644,1.068
-14.727,-118.284,56.366
-15.834,-95.982,80.641
-21.618,-75.830,65.186
-25.656,-60.211,17.472
-21.721,-44.909,-40.091
-22.027,-42.081,-83.627
-24.522,-46.279,-109.664
-24.590,-57.915,-103.504
-30.158,-82.793,-55.569
-37.293,-95.946,1.485
-42.543,-95.903,38.925
-50.190,-98.620,49.611
-49.052,-84.361,35.577
-36.779,-58.699,22.554
-28.013,-41.279,33.247
-18.609,-21.568,65.502
-7.012,-8.433,107.381
-0.584,-4.905,131.638
4.577,-1.777,117.097
5.937,-10.938,80.989
4.471,-20.145,46.500
6.691,-16.637,21.514
5.739,-16.087,9.826
3.460,-13.772,7.412
8.030,-4.399,-1.310
13.328,1.875,-20.025
19.215,7.545,-12.916
28.790,15.241,33.789
38.974,31.607,80.083
46.743,52.661,100.245
46.807,62.373,88.338
47.410,74.011,54.116
49.482,86.819,23.646
43.307,92.947,0.859
38.959,103.718,-18.776
35.950,104.180,-28.069
31.461,98.883,-24.577
33.459,103.331,-18.046
33.050,101.266,-13.471
31.188,94.498,-2.343
38.449,88.103,14.563
48.434,79.051,23.668
55.783,71.390,11.138
61.550,60.123,-28.375
66.905,45.196,-75.040
73.568,30.027,-91.474
79.346,15.010,-53.434
83.585,9.508,18.430
86.434,14.921,62.971
81.325,14.646,54.303
72.756,4.194,23.270
74.455,0.068,-1.063
77.720,0.674,-2.196
70.985,-6.167,8.850
66.638,-11.768,3.218
68.394,-20.693,-12.999
70.440,-36.791,-16.395
78.027,-39.947,10.725
82.127,-36.375,51.858
74.482,-34.134,57.203
62.244,-30.600,20.955
45.267,-32.380,-27.413
30.852,-23.488,-72.344
19.450,-8.496,-113.896
1.493,-5.645,-158.519
-10.759,-2.613,-194.043
-14.691,-4.417,-197.625
-16.156,-6.681,-160.792
-12.154,3.276,-108.159
-15.039,7.903,-75.888
-22.116,4.856,-55.180
-19.733,-0.763,-21.140
-13.580,-0.259,33.696
-8.232,14.129,85.760
-4.965,25.143,81.868
1.836,21.114,32.141
14.843,7.237,-1.227
28.187,4.695,-5.455
35.514,11.567,-12.627
31.726,2.955,-45.852
32.274,-10.818,-96.329
43.868,-18.435,-129.668
51.488,-19.377,-114.288
52.582,-1.981,-74.343
49.575,22.163,-51.568
42.293,33.082,-34.118
39.813,43.909,1.393
44.326,67.572,54.134
38.835,90.942,97.744
25.087,104.576,117.808
22.868,105.593,137.364
30.719,105.218,142.326
35.497,115.697,98.130
30.565,113.718,15.889
27.185,99.896,-73.861
35.051,96.380,-134.426
35.891,95.735,-148.401
28.658,105.281,-135.234
25.104,121.788,-121.813
15.745,125.527,-109.199
6.910,127.573,-58.490
2.575,127.577,48.517
-8.640,122.247,168.970
-22.827,114.772,245.793
-30.039,90.004,259.635
-20.600,60.125,217.953
-0.750,44.821,133.322
13.179,34.657,31.242
21.979,26.886,-76.167
30.398,21.930,-178.368
32.350,9.084,-240.048
28.204,-11.317,-230.740
27.785,-25.668,-154.194
26.004,-32.693,-64.541
18.534,-38.614,-14.813
14.289,-46.481,0.588
15.138,-53.621,10.333
19.444,-43.410,22.114
21.391,-22.326,22.931
15.780,-14.775,5.780
9.780,-17.654,-8.242
4.971,-19.788,-3.898
-2.602,-16.977,1.611
-14.383,-17.304,-1.103
-29.684,-30.075,-8.911
-35.647,-39.208,-23.226
-33.600,-44.385,-25.725
-36.877,-53.468,-0.539
-36.850,-49.943,34.931
-33.398,-40.664,53.229
-33.900,-32.529,34.602
-32.445,-19.520,-3.881
-32.016,-15.141,-18.071
-34.286,-12.980,5.037
-39.240,-7.789,41.387
-51.027,-14.482,58.286
-57.977,-29.428,59.400
-56.080,-44.408,58.730
-55.989,-49.447,39.227
-58.362,-48.942,8.861
-62.189,-60.846,-14.962
-60.859,-68.180,-35.909
-55.323,-67.316,-51.725
-56.099,-73.199,-57.159
-53.338,-72.302,-41.606
-45.273,-65.789,-8.314
-37.806,-55.428,16.441
-28.450,-40.770,10.674
-23.295,-36.704,-20.784
-19.332,-36.643,-50.307
-15.364,-40.354,-52.943
-17.843,-50.673,-18.946
-19.089,-53.542,19.744
-14.763,-52.658,28.270
-7.992,-55.096,17.806
3.784,-52.592,-0.747
17.977,-47.557,-18.211
23.475,-50.231,-27.583
23.886,-55.699,-35.658
23.637,-67.255,-22.014
19.040,-83.816,21.991
18.402,-84.384,57.920
14.353,-82.400,72.477
1.863,-89.988,89.779
-3.279,-87.830,116.369
-10.573,-82.346,133.985
-30.207,-80.123,128.600
-45.677,-77.618,114.141
-46.819,-78.545,99.154
-34.558,-68.496,64.343
-18.924,-53.470,6.027
-8.314,-50.427,-46.876
8.244,-44.662,-62.024
20.756,-34.803,-44.773
14.018,-24.944,-24.762
3.833,-16.602,-15.079
-2.341,-15.571,-20.016
-2.269,-6.299,-39.429
0.299,7.681,-65.202
0.198,17.335,-85.204
6.687,28.786,-81.759
13.616,32.998,-43.610
11.829,37.070,17.108
1.136,43.374,60.416
-17.916,35.769,50.952
-35.925,20.328,3.522
-46.893,6.288,-42.609
-54.758,-2.096,-66.363
-59.226,-4.734,-68.453
-56.716,-4.241,-69.095
-47.966,2.763,-80.598
-38.555,8.574,-96.830
-32.968,12.555,-106.712
-33.074,18.939,-97.095
-46.037,18.378,-63.484
-67.182,15.676,-16.951
-85.306,16.471,14.492
-104.658,12.318,9.012
-119.093,3.688,-24.525
-119.563,-4.830,-63.714
-117.195,-11.116,-81.338
-117.261,-12.560,-58.912
-117.735,-7.833,-12.954
-116.288,1.959,32.425
-107.959,13.432,62.349
-96.903,33.472,56.373
-85.240,60.105,20.557
-71.277,74.886,-6.551
-55.065,83.581,-3.561
-36.840,96.785,15.467
-23.159,106.413,30.631
-12.919,108.581,48.179
0.498,110.068,70.798
14.284,120.589,81.151
17.316,133.826,78.363
5.927,141.763,70.667
-7.505,146.258,71.219
-21.642,142.042,89.920
-36.338,134.112,110.557
-44.565,124.279,121.991
-48.516,106.353,122.016
-41.822,95.957,103.898
-31.356,92.629,75.363
-33.283,87.959,50.220
-39.436,91.010,32.620
-50.459,90.799,20.438
-71.689,82.592,6.323
-93.761,73.355,-15.566
-116.853,56.823,-38.876
-137.381,34.944,-48.720
-146.146,12.128,-30.354
-154.564,-9.487,16.481
-164.790,-21.779,65.447
-161.299,-26.281,89.418
-142.214,-30.506,82.913
-112.036,-22.668,49.648
-83.560,-0.266,2.578
-63.583,17.045,-38.330
-43.390,25.563,-57.983
-29.864,26.313,-58.243
-25.333,20.059,-56.695
-20.373,6.700,-40.842
-14.217,-18.063,11.323
-2.566,-32.877,72.971
13.354,-31.114,107.032
23.969,-35.627,106.123
34.738,-39.018,87.377
48.247,-36.578,70.501
54.193,-37.699,61.409
55.053,-35.575,56.174
54.632,-39.997,40.178
56.589,-51.751,12.861
62.519,-58.194,-11.354
61.963,-63.866,-24.750
55.294,-68.062,-11.370
45.236,-71.684,30.548
36.852,-71.592,74.296
30.121,-65.989,100.383
17.063,-60.148,95.342
14.383,-49.278,55.788
21.928,-45.583,7.948
23.045,-51.104,-18.709
25.817,-52.800,-9.318
26.920,-61.482,33.934
22.408,-70.681,83.663
20.727,-70.450,114.656
13.012,-69.527,116.071
-0.239,-58.279,81.111
-7.627,-41.164,24.800
-11.350,-31.161,-27.822
-6.942,-17.734,-59.964
5.114,-9.209,-59.376
15.855,-8.134,-45.467
31.064,-3.908,-40.138
45.624,-15.609,-22.487
54.448,-33.375,17.465
66.932,-35.184,54.588
71.485,-39.761,58.256
67.314,-45.571,13.175
71.363,-46.921,-53.366
77.160,-54.768,-93.566
83.986,-56.049,-96.989
97.126,-52.897,-76.825
106.566,-61.468,-51.288
115.125,-66.461,-55.885
119.327,-64.187,-69.521
102.104,-63.856,-38.652
88.684,-46.601,22.034
85.903,-16.672,73.584
59.407,5.880,82.815
36.836,32.187,54.222
36.879,51.115,26.087
38.577,56.523,-4.953
47.483,66.302,-52.590
45.434,59.458,-105.366
38.917,38.982,-135.006
48.423,30.155,-119.681
43.488,25.483,-68.101
30.923,31.453,-14.364
22.500,42.255,7.094
3.896,43.905,11.079
-7.165,52.097,30.060
-4.822,66.139,61.538
-2.486,78.700,81.467
-0.635,91.430,61.736
5.313,94.760,13.500
15.181,90.333,-27.884
20.773,90.066,-61.627
16.764,90.926,-81.804
4.811,85.297,-75.595
-4.686,81.662,-64.735
-9.102,85.523,-59.148
-20.319,83.006,-52.977
-22.547,80.190,-47.605
-7.284,80.055,-44.430
2.647,71.768,-54.571
13.812,68.216,-61.834
29.075,61.123,-28.850
40.934,57.007,41.235
51.176,74.590,108.568
42.502,83.387,129.297
24.445,79.267,99.041
17.822,71.138,53.937
15.950,58.350,23.268
19.171,51.339,11.673
26.600,38.315,6.973
38.011,21.794,11.107
59.084,11.581,30.939
77.741,5.433,64.175
83.327,8.019,105.032
77.588,13.627,105.655
61.459,18.600,38.368
39.555,17.103,-51.170
18.222,11.155,-125.545
4.418,14.176,-168.525
-5.515,10.699,-174.879
-17.442,-1.693,-149.892
-19.903,-12.122,-84.741
-14.332,-26.023,6.168
-9.996,-29.945,87.144
-8.836,-26.322,135.966
-12.129,-19.711,123.884
-9.630,4.796,51.098
-6.307,23.636,-31.907
-8.060,31.167,-86.004
-1.822,44.424,-110.643
0.178,43.143,-122.503
-7.484,25.954,-112.472
-10.332,3.020,-70.659
-11.227,-20.330,-20.796
-13.674,-29.572,21.350
-18.134,-38.285,45.896
-12.652,-44.500,57.589
5.079,-37.688,72.232
17.311,-31.178,74.621
30.841,-22.627,55.628
